Wavelength(nm),Counts_1,Counts_2
460.57571964956196,167.53212364957602,190.6640368666373
461.0763454317897,198.87071396569655,185.03216018470573
461.57697121401753,79.76150434598453,56.66438880954868
462.0775969962453,270.7282660202783,483.6145650379864
462.5782227784731,95.4262572943715,309.4268899755561
463.07884856070086,231.32475962864225,230.96099331628125
463.5794743429287,297.9542442816411,285.27134669087616
464.08010012515643,79.91880163596605,232.66604597758788
464.58072590738425,452.7373582380446,268.0831330236085
465.081351689612,317.16556285846264,196.34681728624102
465.5819774718398,339.2162844443585,419.3882124604977
466.0826032540676,182.36786510992533,258.4140797601655
466.5832290362954,180.83239754146146,140.73539408161457
467.08385481852315,296.00925279740824,367.4688072151687
467.5844806007509,211.2023237914858,513.1439548394109
468.0851063829787,204.72443992540667,501.8108963282293
468.58573216520654,373.1738437491721,212.79286379969489
469.0863579474343,274.8904317073934,127.7004204050096
469.58698372966205,452.54321733095253,291.40650760052176
470.08760951188987,364.8859521373554,368.47012074346395
470.5882352941177,330.2787636946705,521.9717847972594
471.08886107634544,278.0734457555741,670.4888341449732
471.5894868585732,149.37948872804608,506.77951952546096
472.090112640801,440.09940790029964,259.4918448695296
472.5907384230288,264.3127711754128,268.8135532956321
473.0913642052566,294.20874363221685,464.48527205663595
473.59198998748434,416.2779424808115,548.7869656834567
474.09261576971215,365.36994500188507,342.52646230262513
474.5932415519399,386.53384875441816,304.5715087590718
475.0938673341677,329.00270461923316,384.057852221074
475.5944931163955,374.69448120777565,641.251295629917
476.0951188986233,714.7047462253761,413.9641704198846
476.59574468085106,388.898378421594,633.8854898042791
477.09637046307887,247.29800818667383,516.9329842814914
477.5969962453066,597.3154986185567,433.37586915490454
478.09762202753444,527.2436261503589,465.63233475565494
478.5982478097622,656.7076890550607,463.4173483715729
479.09887359199,755.4537250168325,804.5511900581029
479.59949937421777,706.5086171412754,562.3891421066338
480.10012515644553,780.6173458696861,481.8218144987721
480.60075093867334,533.5780686889501,735.9466850334691
481.10137672090116,778.6852643561693,525.9142751495052
481.6020025031289,439.98438593110325,583.5557729805445
482.1026282853567,659.9079405910392,601.2898392206902
482.6032540675845,500.27236579550663,576.6190608579781
483.1038798498123,839.6167977710177,741.7745662723488
483.60450563204006,701.9544412711122,757.5270310490909
484.1051314142678,683.2655966516073,769.2174473527177
484.60575719649563,749.1087040791143,660.636132848811
485.1063829787234,718.6972932660677,719.5801536647571
485.6070087609512,626.3626235745828,812.2276015263051
486.10763454317896,841.7731692869936,1001.1782637777884
486.6082603254068,824.7089124156358,754.2307185877189
487.10888610763453,546.7162013663881,705.7520097308293
487.60951188986235,770.8869704202272,807.7969883915481
488.1101376720901,880.6300316040881,847.9892593491853
488.6107634543179,1015.4852961285476,601.2897394976213
489.1113892365457,1020.4496542443169,713.3209329799104
489.6120150187735,775.5510545639546,775.5970876805652
490.11264080100125,722.8456186955358,604.1336615355062
490.613266583229,797.1679698466263,810.1087191942147
491.1138923654568,1092.9673088290913,964.237327478615
491.61451814768463,615.3190311995838,839.3981540259165
492.1151439299124,788.7553718125025,833.7264622335493
492.61576971214015,838.9804790597382,827.9368460165633
493.11639549436796,736.3616113889836,854.7297842506584
493.6170212765958,947.0812037268764,913.7605404629003
494.11764705882354,1060.3188018480141,981.1802229166193
494.6182728410513,1101.9028244970718,966.6859485522306
495.1188986232791,1076.7734369837142,1057.5618399752298
495.6195244055069,912.9404303662274,908.890439590416
496.1201501877347,759.0054633580919,1099.0938431228228
496.62077596996244,981.0839295845175,1021.5385433175654
497.12140175219025,1247.9120563151575,956.4781493151263
497.622027534418,1052.4043213183338,821.6746609197404
498.1226533166458,1072.8140412217938,1012.6818587594311
498.6232790988736,900.893362818894,986.5044962296514
499.1239048811014,1015.4978077484072,1002.356896766958
499.62453066332915,1151.7379764428983,820.344731787994
500.12515644555697,1157.9162020003641,1106.109263733963
500.6257822277847,974.1472844957027,924.2452757629727
501.12640801001254,1065.9222258163652,983.0272116146413
501.6270337922403,1026.8131971226758,1147.472648651341
502.1276595744681,821.9378039884355,935.850624931027
502.62828535669587,871.3725797824872,1104.3959682689065
503.1289111389236,873.5041009794833,1262.374885431081
503.62953692115144,1038.4134855230734,1002.327088494292
504.13016270337926,935.2712813527537,985.5943935758074
504.630788485607,885.7589443635297,1071.1121005478858
505.13141426783477,838.9492719046641,910.5615609822889
505.6320400500626,1001.5574882936955,864.282902362601
506.1326658322904,1055.6473334594336,951.0836918819025
506.63329161451816,707.3372880052259,910.2527418312743
507.1339173967459,814.4699082355028,755.9134600929281
507.63454317897373,1014.4029939552099,1186.9136097997794
508.1351689612015,1058.6843139556213,737.221324862424
508.6357947434293,1056.1084890052884,1033.9010275565756
509.13642052565706,887.9417354995143,850.0766466454843
509.6370463078849,998.5346963480607,807.0563442183479
510.13767209011263,949.3517942149344,888.7862854338794
510.63829787234044,721.4306473430725,992.7163491039109
511.1389236545682,1051.3861406901574,892.2206511376238
511.639549436796,1047.3945131278524,879.2971357556911
512.1401752190238,767.639494748084,750.9963923727557
512.6408010012516,946.6047822699763,1085.0251105286588
513.1414267834793,897.6335997315483,737.7838776858581
513.6420525657071,838.2180865880681,943.8626548103532
514.1426783479349,870.2069833990328,910.4962520125031
514.6433041301627,857.0684653889225,951.5954303837094
515.1439299123905,1023.6697118167644,823.533454579563
515.6445556946182,874.3376890508673,964.8891732326198
516.1451814768461,635.8788906528368,865.1153943831938
516.6458072590739,686.684866406134,680.5838511643605
517.1464330413016,546.2995113752415,714.0279647488007
517.6470588235294,696.234104570192,1005.4105575711172
518.1476846057571,716.3838292418957,783.0139570355472
518.648310387985,810.153027951005,592.4188064906707
519.1489361702128,714.7857231490902,785.0952554023243
519.6495619524405,663.4808320253558,534.6737589350835
520.1501877346683,683.7212015344177,548.0298383023039
520.6508135168962,664.7683217966404,744.3257771596111
521.1514392991239,646.9465995097478,942.5165568323728
521.6520650813517,728.3480297795028,533.9645189840419
522.1526908635794,818.2562115616427,652.4192366712298
522.6533166458073,737.0061570299752,734.6725779128562
523.1539424280351,709.0583368614695,617.1790111726402
523.6545682102628,893.888645050965,468.6019569636766
524.1551939924906,680.065867854201,828.446291839711
524.6558197747185,516.9074936771528,722.5227792045433
525.1564455569462,853.2763433888827,494.0440691725622
525.657071339174,621.2415122393617,703.0426774074708
526.1576971214017,641.5423382435098,617.1739530634139
526.6583229036296,748.9953866188598,727.086726380854
527.1589486858574,779.3565356336089,449.75355656832653
527.6595744680851,694.6711567435749,395.47217111865405
528.1602002503129,616.9699590101139,714.1145250114267
528.6608260325406,743.0946459762047,595.0369579005219
529.1614518147685,620.5895393380797,560.354834396253
529.6620775969963,580.5167424327873,758.5550828497331
530.162703379224,727.019012731206,689.8967203341289
530.6633291614519,717.8191554496216,634.5471119584315
531.1639549436796,838.000486671187,503.7941077228047
531.6645807259074,649.7047745810218,604.0304526151634
532.1652065081352,727.3757059911411,566.4368947733716
532.6658322903629,775.9452861627202,748.8717982042805
533.1664580725908,700.6414234685169,725.9670798202927
533.6670838548185,703.3191723362444,543.3028798120745
534.1677096370463,555.295060090478,570.2776370781112
534.6683354192741,689.1957808478744,714.0807609423902
535.1689612015018,692.3510383973983,660.4410674475947
535.6695869837297,542.3284115426056,555.0387949796938
536.1702127659574,507.1386814567279,768.5871685733616
536.6708385481852,741.9265669911057,745.0802518676294
537.1714643304131,637.8653032609282,820.2526596405339
537.6720901126408,779.6648200672875,811.6061266671034
538.1727158948686,715.0997818486188,725.3380502832301
538.6733416770963,695.8890150258829,908.8051703818551
539.1739674593241,783.064120706263,738.1788714309299
539.674593241552,780.9515099715052,784.853782176459
540.1752190237797,762.2586025829172,979.3312323283417
540.6758448060075,855.1680880824774,1111.9647266222332
541.1764705882354,651.8161604401835,746.8833254190444
541.6770963704631,745.8822722394309,615.4907996092451
542.1777221526909,881.7128292759728,820.7296716616362
542.6783479349186,616.88826093019,932.4114004611049
543.1789737171464,952.5895484459635,832.1256385561736
543.6795994993743,848.0349990695897,779.8318195797414
544.180225281602,917.3899151818429,780.2647164968545
544.6808510638298,637.7649859192815,868.5324769886249
545.1814768460576,891.7893250942926,780.5007593622518
545.6821026282853,1007.3336459053488,930.6076459180359
546.1827284105132,861.2831640250382,924.0350639357248
546.6833541927409,946.8550860420258,580.4076409405659
547.1839799749687,826.9426932312793,701.8744869996176
547.6846057571966,895.0186507232014,811.9155942303616
548.1852315394243,715.895177210994,980.4147047131969
548.6858573216521,830.5719855863575,824.6217383557981
549.1864831038798,789.3585338940121,786.0454091576169
549.6871088861076,852.6881653553316,713.4549911678725
550.1877346683355,869.1582044876811,998.7228728171131
550.6883604505632,868.6595253035425,904.7333898493382
551.188986232791,1091.798247086875,970.324877957843
551.6896120150188,917.721681951314,764.7891978863665
552.1902377972466,854.3754541317021,806.3904236702606
552.6908635794744,862.1301046050031,686.3597082564803
553.1914893617021,835.473020856854,824.5038529592867
553.6921151439299,1037.6343594941984,791.1320074710771
554.1927409261577,980.4752412214006,821.6401979756522
554.6933667083855,697.113835143404,722.758207746359
555.1939924906133,717.7155382594408,737.1846595634979
555.6946182728411,839.2212824419059,712.910775369667
556.1952440550689,855.1112030523865,768.6481435544251
556.6958698372966,653.244550642026,904.1654346590304
557.1964956195244,1118.319790167108,874.1685559685109
557.6971214017522,493.16536629503526,626.4336579254659
558.19774718398,787.631712286815,855.7978571912977
558.6983729662078,820.5969084361791,684.1711977318246
559.1989987484355,586.6985784879661,697.5977028082181
559.6996245306633,780.1654538629703,869.8400512331369
560.2002503128911,517.509048138297,599.1330607140634
560.7008760951189,789.3449906592683,696.875263693038
561.2015018773467,654.0725715265203,545.1681076307311
561.7021276595744,528.5822875121278,551.1722422411931
562.2027534418023,627.986400160415,467.7920866323983
562.7033792240301,389.6004780341018,690.2209307204179
563.2040050062578,566.2915836921785,575.8332515465221
563.7046307884856,638.2771254231418,400.13106647785446
564.2052565707133,597.6937778855772,503.18982915949186
564.7058823529412,734.0508507690921,317.1566582513956
565.206508135169,469.9447839550769,320.30065263838134
565.7071339173967,592.3530876571527,361.78450501260454
566.2077596996246,491.35957093753416,376.9945873800272
566.7083854818524,578.6541257457624,523.6857975368544
567.2090112640801,284.5084934597098,436.1127421134176
567.7096370463079,390.2771604404005,572.3082200652618
568.2102628285356,427.27551880436425,534.7442029847707
568.7108886107635,494.34793233648395,303.0233213808006
569.2115143929913,329.73275293160646,364.52301262737484
569.712140175219,392.4369589775035,434.9482640402169
570.2127659574468,435.9851839482017,357.83415290159417
570.7133917396745,297.8817149865044,227.17714737639824
571.2140175219024,348.85742954707615,593.6554002834241
571.7146433041302,150.06508005692464,281.942823961777
572.2152690863579,334.38605349289446,314.9897098449646
572.7158948685858,144.07505782535458,225.42959998653046
573.2165206508135,423.3443233750722,221.16917290901588
573.7171464330413,296.98629124739756,246.5281248789431
574.2177722152691,286.9680517262286,309.15381550912605
574.7183979974968,248.55537620395384,174.8948331831084
575.2190237797247,276.720534927685,260.72672103863556
575.7196495619525,259.63424406390385,237.3781397580127
576.2202753441802,86.65682536760977,63.16004001407997
576.7209011264081,266.9481529090749,165.04810058330946
577.2215269086358,127.2976394435832,94.20708348146235
577.7221526908636,45.259014535641654,25.38132363547541
578.2227784730914,323.61822260255565,45.84014864598416
578.7234042553191,159.30327866699963,159.19358060390235
579.224030037547,40.31916302697361,0.0
579.7246558197747,49.31093637238126,62.45612998935198
580.2252816020025,0.0,160.83882795568417
580.7259073842303,66.22545708134527,171.2033590448489
581.226533166458,67.51924219699183,0.0
581.7271589486859,0.0,0.0
582.2277847309136,393.6175419601483,0.0
582.7284105131414,248.85463556157015,48.548218183378154
583.2290362953693,240.42076732483224,97.84866010475997
583.729662077597,149.72800694847257,207.99730363779273
584.2302878598248,410.44915243783754,153.4872056543455
584.7309136420525,0.0,174.3427859338921
585.2315394242803,0.0,0.0
585.7321652065082,110.59908872329072,156.7712849600951
586.2327909887359,39.17039121366356,0.0
586.7334167709637,19.365227803889212,160.9127118871086
587.2340425531916,0.0,0.0
587.7346683354193,5.892052319142607,90.271155404637
588.2352941176471,218.6847853661588,0.0
588.7359198998748,0.0,121.36761813006243
589.2365456821026,74.29271560554977,257.1112428601542
589.7371714643305,19.3189937434464,129.39263567037204
590.2377972465582,280.18270753202717,241.21941669131556
590.738423028786,0.0,14.452254907157013
591.2390488110138,0.0,142.76277814249187
591.7396745932416,59.444879227378955,68.49949517051775
592.2403003754694,124.52732003301287,156.38658767863808
592.7409261576971,195.2468059589738,0.0
593.2415519399249,80.44963849039218,168.53701771543535
593.7421777221527,0.0,79.07778536014098
594.2428035043805,104.68166936102857,85.64430096565835
594.7434292866083,0.0,198.2731688765594
595.244055068836,102.60401168502567,369.3157959921591
595.7446808510638,121.68229711916857,0.0
596.2453066332916,181.67630105126597,91.3178814228722
596.7459324155194,67.58212703826956,169.3211577705371
597.2465581977472,269.33655715227167,199.13058649353025
597.747183979975,0.0,36.823794606654175
598.2478097622028,390.018768124202,103.28657406294437
598.7484355444305,86.55722514190106,0.0
599.2490613266583,187.97987900092144,31.21499088092358
599.7496871088861,437.9499199691554,280.1464144383425
600.2503128911139,136.99763502684374,286.55182403014425
600.7509386733417,220.98297189410542,369.3010902695122
601.2515644555695,287.3867077535383,323.6978971253882
601.7521902377973,193.11327198971617,144.09887664078929
602.2528160200251,48.90121088043253,62.796393789438355
602.7534418022528,105.75130922551007,265.9844510225462
603.2540675844806,88.82975248741847,50.98305874211985
603.7546933667084,251.321146166489,484.97029171919405
604.2553191489362,297.8478761609963,220.0570347152837
604.755944931164,147.72965229335762,177.17948574524348
605.2565707133917,186.2854910232738,294.4675371101194
605.7571964956195,224.21866229942626,137.01231915974205
606.2578222778473,307.6112622042349,92.6591939635226
606.7584480600751,275.1901464483722,273.46784950000875
607.2590738423029,388.9511628019498,423.6962280083839
607.7596996245306,213.4078292080328,367.54658330904374
608.2603254067585,192.52522750464294,34.51278444619237
608.7609511889863,189.86467451449613,374.63193260024553
609.261576971214,487.8554146932328,109.78751143245995
609.7622027534418,291.0183917542578,233.0674410915758
610.2628285356695,404.3252050118037,333.420600508031
610.7634543178974,350.91076138715374,188.2201965585025
611.2640801001252,502.11622139312635,568.5789233102032
611.7647058823529,433.1412404310747,363.09196583915934
612.2653316645808,440.3852985557208,358.2631090312965
612.7659574468086,230.57822391375885,381.270525053409
613.2665832290363,417.68027094545056,259.22832328915047
613.7672090112641,629.1262998528607,610.3074448394084
614.2678347934918,476.32694746594143,478.7535986556313
614.7684605757197,401.0964262386202,320.0423534913317
615.2690863579475,504.56256483611696,346.41712400366123
615.7697121401752,414.0720435918361,406.0489460293531
616.270337922403,576.2757007918302,558.749131502608
616.7709637046307,455.11222719310285,476.095480019489
617.2715894868586,456.5021452751108,835.7352346680689
617.7722152690864,448.96795009188736,667.5814655420128
618.2728410513141,467.07729758180403,551.4659848732754
618.773466833542,603.6391271178147,303.6348848764783
619.2740926157697,738.3180743083592,399.9893492814558
619.7747183979975,735.9614674690994,665.0188127681869
620.2753441802253,501.526216597252,587.7729112567501
620.775969962453,642.2603727421539,647.8210011782356
621.2765957446809,712.7419174920902,540.9609850380695
621.7772215269086,649.5312002433079,680.3381521391673
622.2778473091364,697.3787558887853,828.6229264076292
622.7784730913643,806.1308606958718,607.9792579998716
623.279098873592,674.1727480627061,399.5026174970595
623.7797246558198,736.3556485944063,1026.53820739803
624.2803504380475,789.961089399114,716.0103313388383
624.7809762202753,570.100912760095,722.5815340377605
625.2816020025032,547.9456347659561,645.9381237755651
625.7822277847309,601.9593966712862,558.6095361414939
626.2828535669587,695.6862846865387,607.1688184872204
626.7834793491866,657.5655624168152,648.0378697335291
627.2841051314142,819.1882509278809,865.0411583450078
627.7847309136421,967.2111856183271,1106.1176118012231
628.2853566958698,750.4860108891276,847.5708215968532
628.7859824780976,989.8689601471483,830.0904040116396
629.2866082603255,930.698192398663,801.2891400668553
629.7872340425532,847.4821658074115,880.7483980374142
630.287859824781,825.3498644718313,946.5844496876983
630.7884856070087,879.1320442741013,936.1020009479487
631.2891113892365,840.7467990670192,1097.3568345106755
631.7897371714644,954.480965009396,916.9431949404112
632.2903629536921,799.817385057868,1150.7728988682825
632.7909887359199,865.1439493925218,905.030378010654
633.2916145181478,1035.7716496169562,880.5939409287362
633.7922403003755,889.0983262162572,829.7190624632713
634.2928660826033,902.7247077409369,1238.46122581586
634.793491864831,944.3522259094437,988.2006825108477
635.2941176470588,983.551916651496,1188.194402200691
635.7947434292867,825.7014369646496,1121.5377386142159
636.2953692115144,1030.7801293386326,953.7641453221631
636.7959949937422,1191.2041569558855,1017.5223579874768
637.29662077597,1120.608735975578,1062.8008651910166
637.7972465581978,997.9068100810734,1109.3680954565548
638.2978723404256,928.3355943608769,1269.1902579737673
638.7984981226533,1015.2901809115339,1029.5061296520016
639.2991239048811,1085.9873016928243,1161.7316923278786
639.7997496871089,1130.6072134246206,967.6658701598241
640.3003754693367,949.4226664313738,1190.9898541515615
640.8010012515645,1294.377454883686,1220.3106957840284
641.3016270337922,1128.1296152750294,1226.7017591232043
641.80225281602,1075.9383366572283,1329.4031955661128
642.3028785982478,1346.009476149805,1151.6402112762858
642.8035043804756,1282.3045189658446,1250.1383219477912
643.3041301627034,1082.1123538392098,1293.2512368515966
643.8047559449312,1545.9609797782475,1149.544782334452
644.305381727159,1129.2272822530283,1084.8729340618866
644.8060075093867,1065.5100384552943,1237.8665721404918
645.3066332916145,1108.8016095558255,1261.6660250137334
645.8072590738423,1165.2262989281874,1307.5332065995754
646.3078848560701,1405.799512546357,1141.3041637159652
646.8085106382979,1218.5429776152657,1122.428494514609
647.3091364205256,1268.3899344213457,1222.9903062401636
647.8097622027535,1250.6523126726545,1259.3776410207138
648.3103879849813,1042.8326000649686,1233.7659375918092
648.811013767209,1167.9468710955723,1228.7268935885722
649.3116395494368,1106.1376093801468,1343.885340586205
649.8122653316645,1079.9440853051499,1175.5423316613965
650.3128911138924,1008.3827654451406,1163.944499402377
650.8135168961202,1308.9495432585254,1164.2610511653481
651.3141426783479,1369.0957157397463,1154.221613808959
651.8147684605757,1205.8317119626126,1318.9672064552753
652.3153942428034,1056.7718169091127,1273.0646341123552
652.8160200250313,1321.1441260551283,1016.0633943743092
653.3166458072591,1225.1149719213136,1252.9704351135183
653.8172715894868,1247.3993664321101,1373.381929955498
654.3178973717147,1108.1531774499745,944.4701539990772
654.8185231539425,961.7899146963997,1336.2321598104622
655.3191489361702,1292.3488916496333,1242.5893888067426
655.819774718398,1332.0868045140405,1309.9142135431714
656.3204005006257,1123.7132401249266,1326.730139939212
656.8210262828536,841.0403472016674,1099.9697822090545
657.3216520650814,904.590398898992,1245.0810880551533
657.8222778473091,1101.4624125060184,1185.030971641253
658.322903629537,1186.5051505376866,1195.5317023097823
658.8235294117646,1028.2961949086464,888.6492145516934
659.3241551939925,1072.479146553565,1105.161125457185
659.8247809762203,1030.4656800465063,1202.8986151152387
660.325406758448,1150.66826852111,1112.232890812457
660.8260325406759,1158.0758822571252,1130.5274473609672
661.3266583229037,1198.3360019280817,912.1182277350867
661.8272841051314,843.9164752551898,876.0171366645832
662.3279098873593,1151.5797651659639,1117.6120098653712
662.8285356695869,893.9955082535021,1040.902072450257
663.3291614518148,1054.6220335720416,1039.6070878924988
663.8297872340426,910.5925724431896,1189.9133197779852
664.3304130162703,1055.66631184237,902.5918215134309
664.8310387984982,934.9766454019865,1088.0791811244192
665.3316645807259,1143.6069688613632,1063.8854772439997
665.8322903629537,839.3733451199059,962.8462040130114
666.3329161451816,935.4342824150809,1088.9382713839102
666.8335419274092,956.8363505596425,1214.8972357696475
667.3341677096371,1044.2911826263773,1023.5265306459083
667.8347934918648,924.6973885636447,754.4718156789629
668.3354192740926,1011.8598152744042,938.9904221346295
668.8360450563205,893.5623659310353,901.3957895889175
669.3366708385481,948.747038903063,762.9688420396558
669.837296620776,1067.7009034821122,937.2333903356057
670.3379224030037,871.8957079019581,731.7027362687592
670.8385481852315,664.6569123635732,829.466018476876
671.3391739674594,825.8944893802072,862.3784371578605
671.8397997496871,858.2285842698293,941.6892321811804
672.3404255319149,1010.627732177326,923.9915242300402
672.8410513141428,514.6047038467063,618.0466255186245
673.3416770963704,907.7345833602205,699.6207835795076
673.8423028785983,914.514016777821,709.3014918533269
674.342928660826,729.4195143852133,758.9307933830517
674.8435544430538,775.8124491477205,954.727273822788
675.3441802252817,807.4225269014357,930.3583929274599
675.8448060075094,760.6854920689589,526.4263284210102
676.3454317897372,559.3210460831715,729.1148634724118
676.846057571965,598.9343202791749,738.1310037857228
677.3466833541927,657.8133667889496,520.9416898958826
677.8473091364206,762.7180842276609,738.0720281011274
678.3479349186483,789.5825021466472,678.9527397847725
678.8485607008761,604.5778276233286,585.9644192709931
679.349186483104,598.5455673147503,569.4823148247527
679.8498122653316,629.8208593791389,488.58190225228464
680.3504380475595,631.8372882003627,506.8275350062524
680.8510638297872,534.996550100231,462.251828734396
681.351689612015,595.2771366338922,368.6384684883734
681.8523153942429,186.86815175027232,452.0695291827294
682.3529411764706,413.17675258247834,455.1572616311291
682.8535669586984,418.53934743523996,445.56889690736193
683.3541927409262,466.5598529091245,468.8699151295786
683.8548185231539,386.96435640397345,447.95835502311616
684.3554443053818,306.569432586307,486.5044023043549
684.8560700876095,443.55056390389973,196.20619174121066
685.3566958698373,332.0048540214035,406.9030653809059
685.8573216520651,446.2829610443744,351.960378893086
686.3579474342929,451.26673729348033,494.7211013289893
686.8585732165207,517.3913645177577,500.59772895281503
687.3591989987485,452.18415758202735,397.9526819005013
687.8598247809762,458.56068181687544,324.0606570878411
688.360450563204,147.1237093013308,594.8532610657005
688.8610763454318,366.7856509410713,302.6776633860108
689.3617021276596,313.8897476791897,329.8477126538986
689.8623279098874,317.9627628056725,133.92290592480447
690.3629536921152,458.6140131445585,149.74857644951007
690.8635794743429,260.461459648362,419.0927275030839
691.3642052565707,35.45437912300241,38.44588936612877
691.8648310387985,362.34905179271607,383.3135771725944
692.3654568210263,479.7125686840869,227.8519286405556
692.8660826032541,36.046200753040665,187.8496043900211
693.3667083854818,150.52986033140968,285.75986040945367
693.8673341677097,200.86429483349895,357.6406948679039
694.3679599499374,436.70154952096306,111.83126443778767
694.8685857321652,349.3906471663306,225.33757064324075
695.369211514393,214.46332449807363,172.1585055879419
695.8698372966207,176.1627553771985,246.37786715436425
696.3704630788486,95.662720878451,59.63569226476264
696.8710888610764,56.25817223544976,230.7073235928473
697.3717146433041,329.47961173234955,261.91338063611295
697.872340425532,198.22793107611187,235.11683597037973
698.3729662077596,331.80815415375037,259.40643860159815
698.8735919899875,112.02858116316074,219.25610528921635
699.3742177722153,275.2480463993779,139.35478737718554
699.874843554443,18.97509467518327,60.333495628292454
700.3754693366709,168.33561921284144,132.50221850445402
