454.924875,490.439043
455.592654,461.674559
456.260434,475.498176
456.928214,482.255244
457.595993,537.280295
458.263773,426.753821
458.931553,474.389358
459.599332,460.527085
460.267112,495.913584
460.934891,426.660252
461.602671,445.142976
462.270451,452.133539
462.938230,488.101570
463.606010,420.625755
464.273790,446.501159
464.941569,427.281189
465.609349,350.232086
466.277129,394.690236
466.944908,474.958225
467.612688,361.178488
468.280467,513.810077
468.948247,378.694513
469.616027,436.554612
470.283806,411.478498
470.951586,349.149465
471.619366,367.209369
472.287145,363.985109
472.954925,392.311479
473.622705,306.177892
474.290484,447.539834
474.958264,391.711571
475.626043,343.445022
476.293823,309.746180
476.961603,296.162629
477.629382,243.331423
478.297162,329.423667
478.964942,386.228634
479.632721,325.723202
480.300501,237.664672
480.968280,351.872425
481.636060,279.489059
482.303840,214.187357
482.971619,318.136756
483.639399,312.031057
484.307179,196.945972
484.974958,176.364261
485.642738,274.786394
486.310518,212.471300
486.978297,260.926931
487.646077,211.858350
488.313856,264.478972
488.981636,223.724775
489.649416,181.233724
490.317195,209.448280
490.984975,233.375660
491.652755,106.258665
492.320534,196.890814
492.988314,171.816417
493.656093,146.019877
494.323873,178.733146
494.991653,143.802424
495.659432,155.555467
496.327212,291.525796
496.994992,263.886250
497.662771,92.262956
498.330551,114.574371
498.998331,194.832942
499.666110,217.130168
500.333890,105.162616
501.001669,199.277728
501.669449,28.271817
502.337229,80.365369
503.005008,43.342366
503.672788,57.623828
504.340568,206.435660
505.008347,0.000000
505.676127,150.309819
506.343907,65.476716
507.011686,157.791893
507.679466,159.921145
508.347245,42.137769
509.015025,99.400778
509.682805,165.913703
510.350584,79.799895
511.018364,48.842422
511.686144,84.155068
512.353923,109.559217
513.021703,140.447377
513.689482,64.069426
514.357262,0.000000
515.025042,106.094285
515.692821,66.665830
516.360601,105.125621
517.028381,151.538492
517.696160,172.058459
518.363940,180.665183
519.031720,233.307659
519.699499,213.995196
520.367279,150.529665
521.035058,199.645463
521.702838,113.123958
522.370618,260.933370
523.038397,142.002131
523.706177,115.305667
524.373957,164.136201
525.041736,146.938014
525.709516,194.563368
526.377295,221.071435
527.045075,179.906459
527.712855,91.894787
528.380634,209.954664
529.048414,204.403335
529.716194,212.721870
530.383973,301.892338
531.051753,219.240756
531.719533,279.349765
532.387312,141.351637
533.055092,250.606491
533.722871,259.984286
534.390651,190.433132
535.058431,317.136592
535.726210,222.133359
536.393990,231.082930
537.061770,269.737989
537.729549,294.470209
538.397329,257.377468
539.065109,294.219924
539.732888,265.121437
540.400668,311.856557
541.068447,304.537864
541.736227,385.194160
542.404007,375.847622
543.071786,255.860476
543.739566,229.205121
544.407346,293.966942
545.075125,255.019078
545.742905,294.598986
546.410684,366.239091
547.078464,372.716761
547.746244,252.031865
548.414023,319.130766
549.081803,275.907690
549.749583,344.748372
550.417362,280.356331
551.085142,219.098250
551.752922,299.266961
552.420701,405.369942
553.088481,336.325071
553.756260,329.867578
554.424040,480.022832
555.091820,218.001939
555.759599,380.679029
556.427379,291.741546
557.095159,231.090887
557.762938,211.156302
558.430718,259.961569
559.098497,235.159809
559.766277,307.484078
560.434057,295.847492
561.101836,317.774120
561.769616,326.473866
562.437396,256.958400
563.105175,303.717026
563.772955,450.041339
564.440735,373.542672
565.108514,275.212490
565.776294,274.867729
566.444073,287.942651
567.111853,292.593602
567.779633,252.002266
568.447412,394.691710
569.115192,301.770077
569.782972,296.339328
570.450751,318.885220
571.118531,328.667367
571.786311,329.171107
572.454090,229.580780
573.121870,280.814986
573.789649,314.614514
574.457429,307.559966
575.125209,241.518593
575.792988,258.761251
576.460768,269.301239
577.128548,335.451006
577.796327,307.544860
578.464107,315.717750
579.131886,248.816316
579.799666,226.726322
580.467446,250.001046
581.135225,342.812580
581.803005,325.191581
582.470785,237.362059
583.138564,319.405278
583.806344,325.767089
584.474124,241.049972
585.141903,286.558187
585.809683,345.311107
586.477462,409.899728
587.145242,343.990841
587.813022,396.412109
588.480801,407.693103
589.148581,397.900282
589.816361,412.133555
590.484140,344.082725
591.151920,366.601080
591.819699,429.799990
592.487479,427.026695
593.155259,452.057073
593.823038,420.074630
594.490818,382.480701
595.158598,473.945138
595.826377,483.143287
596.494157,550.241417
597.161937,451.947423
597.829716,463.818639
598.497496,473.559772
599.165275,518.211826
599.833055,507.689694
600.500835,497.011687
601.168614,618.399614
601.836394,563.166309
602.504174,578.162867
603.171953,603.402876
603.839733,626.237247
604.507513,606.062466
605.175292,584.188480
605.843072,632.556611
606.510851,575.772926
607.178631,600.637399
607.846411,678.876519
608.514190,650.576388
609.181970,683.731557
609.849750,589.054422
610.517529,650.922192
611.185309,612.555981
611.853088,638.393922
612.520868,670.219423
613.188648,732.990785
613.856427,662.808049
614.524207,690.929958
615.191987,620.185405
615.859766,772.292120
616.527546,628.635724
617.195326,713.594751
617.863105,822.219708
618.530885,737.404566
619.198664,756.040337
619.866444,666.544687
620.534224,675.576759
621.202003,708.119042
621.869783,697.763373
622.537563,626.303303
623.205342,692.279376
623.873122,628.108189
624.540902,634.296875
625.208681,806.460704
625.876461,763.745559
626.544240,693.842946
627.212020,710.235956
627.879800,739.805722
628.547579,647.263993
629.215359,586.514983
629.883139,654.322983
630.550918,666.297448
631.218698,555.777643
631.886477,569.705257
632.554257,664.329885
633.222037,579.420011
633.889816,616.525692
634.557596,638.511893
635.225376,685.495331
635.893155,645.375106
636.560935,521.243092
637.228715,577.537782
637.896494,523.429942
638.564274,620.151251
639.232053,510.597611
639.899833,612.694415
640.567613,473.351004
641.235392,534.665572
641.903172,472.169260
642.570952,395.335357
643.238731,459.944763
643.906511,321.994809
644.574290,402.348143
645.242070,405.125829
645.909850,474.211113
646.577629,434.520814
647.245409,410.765539
647.913189,334.725122
648.580968,413.376925
649.248748,327.213667
649.916528,409.296766
650.584307,410.023830
651.252087,300.430268
651.919866,372.363643
652.587646,402.618461
653.255426,343.070861
653.923205,252.117700
654.590985,287.921471
655.258765,316.211143
655.926544,199.238842
656.594324,263.010629
657.262104,146.524849
657.929883,179.129437
658.597663,196.198579
659.265442,243.669866
659.933222,199.227629
660.601002,193.698911
661.268781,220.781058
661.936561,210.071427
662.604341,142.396697
663.272120,115.671094
663.939900,163.328718
664.607679,191.235072
665.275459,169.208815
665.943239,138.241098
666.611018,186.343245
667.278798,142.840453
667.946578,125.163184
668.614357,80.234283
669.282137,59.120657
669.949917,104.864726
670.617696,41.430758
671.285476,102.609836
671.953255,67.349462
672.621035,131.601197
673.288815,100.651441
673.956594,44.339156
674.624374,68.772311
675.292154,94.599034
675.959933,91.672769
676.627713,51.503495
677.295492,18.889133
677.963272,12.285850
678.631052,3.401985
679.298831,0.000000
679.966611,13.161775
680.634391,18.839593
681.302170,101.699633
681.969950,30.238230
682.637730,24.810883
683.305509,91.543007
683.973289,0.000000
684.641068,37.129397
685.308848,80.439969
685.976628,0.000000
686.644407,0.000000
687.312187,19.151643
687.979967,42.223801
688.647746,0.000000
689.315526,20.929728
689.983306,13.191665
690.651085,11.155832
691.318865,0.000000
691.986644,5.866817
692.654424,0.000000
693.322204,77.759136
693.989983,0.000000
694.657763,0.000000
695.325543,0.000000
695.993322,25.239788
696.661102,0.000000
697.328881,88.066210
697.996661,0.000000
698.664441,63.906003
699.332220,68.745726
700.000000,66.543763
